id,private,full_name,stars,ssh_url,clone_url,size,watchers,has_issues,forks,open_issues,license,run_item_id,cloned,chosen,commits,contributors,created_at,updated_at,pushed_at,analyzed,coverage,failed,comments,repo_id,commit_id,commite_id,complexity
5588,false,KeremTAN/CarFactory,10,git@github.com:KeremTAN/CarFactory.git,https://github.com/KeremTAN/CarFactory.git,860,10,true,1,0,,94,false,false,NULL,NULL,2021-09-23 05:40:17+03,2024-03-01 18:58:03+02,2023-01-22 17:01:23+02,false,NULL,false,NULL,409423749,NULL,NULL,NULL
5589,false,naveensharma8527/Online-Customer-Service-Support,10,git@github.com:naveensharma8527/Online-Customer-Service-Support.git,https://github.com/naveensharma8527/Online-Customer-Service-Support.git,143,10,true,1,0,,94,false,false,NULL,NULL,2023-03-28 14:07:14+03,2024-06-10 18:07:59+03,2023-09-04 21:29:53+03,false,NULL,false,NULL,620270472,NULL,NULL,NULL
5590,false,git-cloner/classnotfound,10,git@github.com:git-cloner/classnotfound.git,https://github.com/git-cloner/classnotfound.git,132,10,true,2,2,mit,94,false,false,NULL,NULL,2022-02-08 09:45:19+02,2024-05-03 12:08:50+03,2023-05-01 17:05:13+03,false,NULL,false,NULL,456832103,NULL,NULL,NULL
5591,false,PraveenGNair/jacoco-multi-module-sample,10,git@github.com:PraveenGNair/jacoco-multi-module-sample.git,https://github.com/PraveenGNair/jacoco-multi-module-sample.git,24,10,true,16,2,apache-2.0,94,true,true,4,2,2020-05-23 14:34:45+03,2025-02-04 12:26:05+02,2023-05-07 02:39:03+03,true,NULL,false,No branches found,266323379,NULL,3ff1412,16
5592,false,durimkryeziu/family-tree-xml-parser,10,git@github.com:durimkryeziu/family-tree-xml-parser.git,https://github.com/durimkryeziu/family-tree-xml-parser.git,61,10,true,1,0,unlicense,94,false,false,NULL,NULL,2017-04-16 11:54:48+03,2023-11-05 00:52:09+02,2023-07-09 23:18:11+03,false,NULL,false,NULL,88401957,NULL,NULL,NULL
5593,false,studeyang/zebra,9,git@github.com:studeyang/zebra.git,https://github.com/studeyang/zebra.git,52,9,true,6,0,mit,94,false,false,NULL,NULL,2021-10-28 11:54:08+03,2024-10-09 14:58:59+03,2023-04-13 10:39:56+03,false,NULL,false,NULL,422132531,NULL,NULL,NULL
5594,false,r0bb3n/sonar-quality-gate-maven-plugin,9,git@github.com:r0bb3n/sonar-quality-gate-maven-plugin.git,https://github.com/r0bb3n/sonar-quality-gate-maven-plugin.git,954,9,true,7,15,apache-2.0,94,false,false,NULL,NULL,2020-03-21 01:10:57+02,2024-07-08 21:29:22+03,2023-08-01 21:57:57+03,false,NULL,false,NULL,248869468,NULL,NULL,NULL
5595,false,dmcheremisin/TodoApp,9,git@github.com:dmcheremisin/TodoApp.git,https://github.com/dmcheremisin/TodoApp.git,1070,9,true,10,6,,94,false,false,NULL,NULL,2020-04-14 18:04:52+03,2025-02-26 17:35:55+02,2023-07-11 08:52:34+03,false,NULL,false,NULL,255641866,NULL,NULL,NULL
5596,false,NunuM/where-am-i-server,9,git@github.com:NunuM/where-am-i-server.git,https://github.com/NunuM/where-am-i-server.git,5198,9,true,2,1,mit,94,false,false,NULL,NULL,2019-05-13 00:55:45+03,2022-04-04 14:44:01+03,2023-07-08 00:55:27+03,false,NULL,false,NULL,186308314,NULL,NULL,NULL
5597,false,hemanthsridhar/testng-excel-dataprovider,9,git@github.com:hemanthsridhar/testng-excel-dataprovider.git,https://github.com/hemanthsridhar/testng-excel-dataprovider.git,54,9,true,4,1,,94,false,false,NULL,NULL,2020-05-22 15:13:51+03,2024-02-12 12:32:58+02,2023-05-09 21:52:15+03,false,NULL,false,NULL,266102230,NULL,NULL,NULL
5598,false,mattnaichuan/EZHotel,9,git@github.com:mattnaichuan/EZHotel.git,https://github.com/mattnaichuan/EZHotel.git,2660,9,true,3,1,,94,false,false,NULL,NULL,2019-10-24 18:33:05+03,2024-01-15 01:29:17+02,2023-07-08 00:57:03+03,false,NULL,false,NULL,217333176,NULL,NULL,NULL
5599,false,hajali-amine/image-resizer,9,git@github.com:hajali-amine/image-resizer.git,https://github.com/hajali-amine/image-resizer.git,2671,9,true,1,1,,94,false,false,NULL,NULL,2022-05-17 15:41:22+03,2022-06-08 10:57:58+03,2023-10-12 03:05:06+03,false,NULL,false,NULL,493245992,NULL,NULL,NULL
5600,false,AdityaKshettri/Working-with-JUnit-Testing-in-Spring-Boot,9,git@github.com:AdityaKshettri/Working-with-JUnit-Testing-in-Spring-Boot.git,https://github.com/AdityaKshettri/Working-with-JUnit-Testing-in-Spring-Boot.git,89,9,true,11,0,,94,false,false,NULL,NULL,2020-08-16 19:09:53+03,2024-02-20 14:56:21+02,2023-05-10 11:44:29+03,false,NULL,false,NULL,287978372,NULL,NULL,NULL
5601,false,lfuelling/greenfoot-maven-demo,9,git@github.com:lfuelling/greenfoot-maven-demo.git,https://github.com/lfuelling/greenfoot-maven-demo.git,884,9,true,4,0,,94,false,false,NULL,NULL,2017-11-03 15:47:42+02,2024-10-03 15:05:19+03,2023-05-09 15:53:37+03,false,NULL,false,NULL,109400689,NULL,NULL,NULL
5602,false,Drop-Youngers/drop-young-springboot-mysql,9,git@github.com:Drop-Youngers/drop-young-springboot-mysql.git,https://github.com/Drop-Youngers/drop-young-springboot-mysql.git,146,9,true,3,1,mit,94,false,false,NULL,NULL,2021-07-21 22:43:04+03,2023-06-13 11:29:12+03,2023-03-17 13:49:38+02,false,NULL,false,NULL,388228054,NULL,NULL,NULL
5603,false,anboo44/activej-real-world-example,9,git@github.com:anboo44/activej-real-world-example.git,https://github.com/anboo44/activej-real-world-example.git,2310,9,true,1,0,,94,false,false,NULL,NULL,2023-02-27 17:54:51+02,2025-02-24 21:22:25+02,2023-03-10 09:05:38+02,false,NULL,false,NULL,607243440,NULL,NULL,NULL
5604,false,RobertGitH/AutomationExercise,9,git@github.com:RobertGitH/AutomationExercise.git,https://github.com/RobertGitH/AutomationExercise.git,176,9,true,12,0,,94,false,false,NULL,NULL,2023-04-21 01:00:36+03,2025-02-13 16:02:30+02,2023-08-05 16:28:19+03,false,NULL,false,NULL,630665412,NULL,NULL,NULL
5605,false,himash79/Spring-Lookup-Injection,8,git@github.com:himash79/Spring-Lookup-Injection.git,https://github.com/himash79/Spring-Lookup-Injection.git,12,8,true,2,0,,94,false,false,NULL,NULL,2023-08-20 13:53:07+03,2023-09-10 18:20:59+03,2023-08-20 13:57:19+03,false,NULL,false,NULL,680770126,NULL,NULL,NULL
5606,false,eXist-db/exist-apps-archetype,8,git@github.com:eXist-db/exist-apps-archetype.git,https://github.com/eXist-db/exist-apps-archetype.git,207,8,true,5,9,lgpl-2.1,94,false,false,NULL,NULL,2018-01-02 23:31:58+02,2023-02-15 20:31:14+02,2023-05-08 06:57:57+03,false,NULL,false,NULL,116059197,NULL,NULL,NULL
5607,false,himash79/Scheduling-Job-and-Data-Masking,8,git@github.com:himash79/Scheduling-Job-and-Data-Masking.git,https://github.com/himash79/Scheduling-Job-and-Data-Masking.git,14,8,true,1,0,,94,false,false,NULL,NULL,2023-08-27 18:41:06+03,2023-09-10 18:20:59+03,2023-08-27 18:46:26+03,false,NULL,false,NULL,683752907,NULL,NULL,NULL
5608,false,khmarbaise/maven-deployer-extension,8,git@github.com:khmarbaise/maven-deployer-extension.git,https://github.com/khmarbaise/maven-deployer-extension.git,635,8,true,3,5,apache-2.0,94,false,false,NULL,NULL,2016-09-05 09:45:07+03,2023-02-02 15:45:08+02,2023-05-02 00:20:57+03,false,NULL,false,NULL,67394994,NULL,NULL,NULL
5609,false,sunilpatro1985/SeleniumJavaFramework,8,git@github.com:sunilpatro1985/SeleniumJavaFramework.git,https://github.com/sunilpatro1985/SeleniumJavaFramework.git,70,8,true,14,0,,94,false,false,NULL,NULL,2021-11-22 14:54:00+02,2024-06-26 20:41:06+03,2023-08-02 06:51:10+03,false,NULL,false,NULL,430705685,NULL,NULL,NULL
5610,false,JMatoso/ManagementModuleRecipes,8,git@github.com:JMatoso/ManagementModuleRecipes.git,https://github.com/JMatoso/ManagementModuleRecipes.git,4010,8,true,1,0,mit,94,false,false,NULL,NULL,2022-07-06 18:04:44+03,2023-05-24 00:30:17+03,2023-04-05 19:29:52+03,false,NULL,false,NULL,511184266,NULL,NULL,NULL
5611,false,applitools/example-selenium-java-junit,8,git@github.com:applitools/example-selenium-java-junit.git,https://github.com/applitools/example-selenium-java-junit.git,147,8,true,29,0,apache-2.0,94,true,true,93,12,2019-03-27 01:36:40+02,2023-10-22 18:10:39+03,2023-06-29 21:57:50+03,true,NULL,true,Failed due to external dependencies,177884660,NULL,dddf31d,9
5612,false,eBay/id-token-validation,8,git@github.com:eBay/id-token-validation.git,https://github.com/eBay/id-token-validation.git,41,8,true,8,4,apache-2.0,94,false,false,NULL,NULL,2020-05-05 00:09:03+03,2024-02-06 20:45:59+02,2024-06-21 05:33:59+03,false,NULL,false,NULL,261296243,NULL,NULL,NULL
5613,false,himash79/Spring-boot-GraphQL-Service,8,git@github.com:himash79/Spring-boot-GraphQL-Service.git,https://github.com/himash79/Spring-boot-GraphQL-Service.git,16,8,true,1,0,,94,false,false,NULL,NULL,2023-02-12 19:35:17+02,2023-09-10 18:20:59+03,2023-02-12 19:40:41+02,false,NULL,false,NULL,600818508,NULL,NULL,NULL
5614,false,lfuelling/cleanfoot,8,git@github.com:lfuelling/cleanfoot.git,https://github.com/lfuelling/cleanfoot.git,12280,8,true,2,16,other,94,false,false,NULL,NULL,2019-07-10 15:03:56+03,2024-10-03 15:05:51+03,2023-03-07 06:59:04+02,false,NULL,false,NULL,196197734,NULL,NULL,NULL
5615,false,dineshjangid03/e-commerce_API,8,git@github.com:dineshjangid03/e-commerce_API.git,https://github.com/dineshjangid03/e-commerce_API.git,145,8,true,1,0,,94,false,false,NULL,NULL,2022-11-17 14:24:12+02,2025-01-03 08:21:58+02,2023-04-28 14:36:16+03,false,NULL,false,NULL,567261957,NULL,NULL,NULL
5616,false,fengfshao/dynamic-proto,8,git@github.com:fengfshao/dynamic-proto.git,https://github.com/fengfshao/dynamic-proto.git,28,8,true,1,0,mit,94,false,false,NULL,NULL,2022-04-25 20:37:46+03,2025-01-05 07:26:52+02,2023-03-09 09:53:35+02,false,NULL,false,NULL,485471979,NULL,NULL,NULL
5617,false,cash1981/civilization-boardgame-rest,8,git@github.com:cash1981/civilization-boardgame-rest.git,https://github.com/cash1981/civilization-boardgame-rest.git,171772,8,true,6,106,apache-2.0,94,false,false,NULL,NULL,2014-08-19 17:38:55+03,2023-02-18 13:17:02+02,2025-01-20 21:32:32+02,false,NULL,false,NULL,23113583,NULL,NULL,NULL
5618,false,HariCazorla/expense-tracker,8,git@github.com:HariCazorla/expense-tracker.git,https://github.com/HariCazorla/expense-tracker.git,101,8,true,1,2,mit,94,false,false,NULL,NULL,2021-07-16 00:34:29+03,2025-01-24 21:54:54+02,2023-01-23 19:28:01+02,false,NULL,false,NULL,386429484,NULL,NULL,NULL
5619,false,horeilly1101/deriv,7,git@github.com:horeilly1101/deriv.git,https://github.com/horeilly1101/deriv.git,1204,7,true,3,11,,94,false,false,NULL,NULL,2018-09-25 05:22:39+03,2022-10-24 04:01:42+03,2023-10-15 19:11:23+03,false,NULL,false,NULL,150195842,NULL,NULL,NULL
5620,false,birddevelper/NoteBookManager,7,git@github.com:birddevelper/NoteBookManager.git,https://github.com/birddevelper/NoteBookManager.git,124,7,true,5,0,,94,false,false,NULL,NULL,2022-02-04 11:48:40+02,2023-09-22 06:37:18+03,2023-02-14 21:20:00+02,false,NULL,false,NULL,455494383,NULL,NULL,NULL
5621,false,mfnalex/spigot-plugin-archetype,7,git@github.com:mfnalex/spigot-plugin-archetype.git,https://github.com/mfnalex/spigot-plugin-archetype.git,187,7,true,2,1,mit,94,false,false,NULL,NULL,2022-12-29 00:07:41+02,2023-08-31 17:17:20+03,2024-09-26 21:25:38+03,false,NULL,false,NULL,583138550,NULL,NULL,NULL
5622,false,Sadichchha1998/Payment-wallet-Application,7,git@github.com:Sadichchha1998/Payment-wallet-Application.git,https://github.com/Sadichchha1998/Payment-wallet-Application.git,286,7,true,2,2,,94,false,false,NULL,NULL,2023-02-20 16:47:20+02,2024-12-21 14:30:33+02,2023-02-27 06:54:36+02,false,NULL,false,NULL,604199989,NULL,NULL,NULL
5623,false,kevinmmartins/MyQuarium,7,git@github.com:kevinmmartins/MyQuarium.git,https://github.com/kevinmmartins/MyQuarium.git,3765,7,true,3,6,gpl-3.0,94,true,true,283,7,2017-08-27 05:32:22+03,2023-11-17 11:13:01+02,2023-05-19 11:59:59+03,true,NULL,true,Unresolved compilation issues,101525259,NULL,f18a61d,304
5624,false,ololx/cranberry,7,git@github.com:ololx/cranberry.git,https://github.com/ololx/cranberry.git,6367,7,true,2,0,apache-2.0,94,false,false,NULL,NULL,2020-04-17 18:23:09+03,2025-02-20 21:18:38+02,2023-09-18 20:59:12+03,false,NULL,false,NULL,256539436,NULL,NULL,NULL
5625,false,hemantsonu20/json-merge,7,git@github.com:hemantsonu20/json-merge.git,https://github.com/hemantsonu20/json-merge.git,138,7,true,6,5,apache-2.0,94,false,false,NULL,NULL,2020-08-21 15:33:42+03,2024-08-15 21:45:19+03,2023-01-30 12:00:43+02,false,NULL,false,NULL,289265363,NULL,NULL,NULL
5626,false,alicanli1995/fintech-golang-spring-app,7,git@github.com:alicanli1995/fintech-golang-spring-app.git,https://github.com/alicanli1995/fintech-golang-spring-app.git,712,7,true,1,0,,94,false,false,NULL,NULL,2023-09-11 21:01:25+03,2024-10-06 19:59:14+03,2023-09-19 23:02:12+03,false,NULL,false,NULL,690193231,NULL,NULL,NULL
5627,false,Tomiwa-Ot/java-web-server,7,git@github.com:Tomiwa-Ot/java-web-server.git,https://github.com/Tomiwa-Ot/java-web-server.git,2304,7,true,1,6,apache-2.0,94,true,true,89,3,2022-01-23 10:20:04+02,2025-01-19 12:22:37+02,2023-03-26 17:03:45+03,true,0.00,false,No coverage,451043836,NULL,8d1ae53,66
5628,false,agcadu/inventario-back,7,git@github.com:agcadu/inventario-back.git,https://github.com/agcadu/inventario-back.git,55382,7,true,1,0,,94,false,false,NULL,NULL,2023-05-25 19:08:35+03,2025-01-20 22:24:20+02,2023-10-16 19:44:23+03,false,NULL,false,NULL,645424802,NULL,NULL,NULL
5629,false,Adhesh148/Live-Time,7,git@github.com:Adhesh148/Live-Time.git,https://github.com/Adhesh148/Live-Time.git,9066,7,true,1,26,,94,false,false,NULL,NULL,2020-03-28 16:19:24+02,2023-10-03 19:58:40+03,2023-01-07 18:36:13+02,false,NULL,false,NULL,250813333,NULL,NULL,NULL
5630,false,xiaohai2271/blog-backEnd,7,git@github.com:xiaohai2271/blog-backEnd.git,https://github.com/xiaohai2271/blog-backEnd.git,10005,7,true,1,17,mit,94,false,false,NULL,NULL,2019-11-28 13:06:45+02,2022-02-05 14:05:08+02,2023-06-03 07:06:47+03,false,NULL,false,NULL,224634831,NULL,NULL,NULL
5631,false,JohnNtirintis/Recipe-Management-System,7,git@github.com:JohnNtirintis/Recipe-Management-System.git,https://github.com/JohnNtirintis/Recipe-Management-System.git,44,7,true,3,0,,94,false,false,NULL,NULL,2023-08-07 23:16:26+03,2025-02-28 09:40:21+02,2023-09-23 08:27:42+03,false,NULL,false,NULL,675824882,NULL,NULL,NULL
5632,false,odk-x/sync-endpoint,7,git@github.com:odk-x/sync-endpoint.git,https://github.com/odk-x/sync-endpoint.git,626754,7,false,30,17,apache-2.0,94,false,false,NULL,NULL,2017-09-02 04:04:42+03,2023-10-17 11:59:36+03,2024-03-03 07:04:18+02,false,NULL,false,NULL,102163889,NULL,NULL,NULL
5633,false,annax3/PAYMENT-GURU,7,git@github.com:annax3/PAYMENT-GURU.git,https://github.com/annax3/PAYMENT-GURU.git,560,7,true,6,1,,94,false,false,NULL,NULL,2023-01-16 13:44:05+02,2024-11-11 17:58:54+02,2023-04-26 23:02:23+03,false,NULL,false,NULL,589551745,NULL,NULL,NULL
5634,false,dineshjangid03/PostMeal,7,git@github.com:dineshjangid03/PostMeal.git,https://github.com/dineshjangid03/PostMeal.git,310,7,true,1,0,,94,false,false,NULL,NULL,2022-11-08 17:11:39+02,2023-10-28 21:17:29+03,2023-01-28 12:37:44+02,false,NULL,false,NULL,563416798,NULL,NULL,NULL
5635,false,TejasMedade/Bus-Ticket-Reservation-System,6,git@github.com:TejasMedade/Bus-Ticket-Reservation-System.git,https://github.com/TejasMedade/Bus-Ticket-Reservation-System.git,2381,6,true,5,0,,94,false,false,NULL,NULL,2022-09-30 16:44:56+03,2024-10-07 09:18:32+03,2023-01-28 12:05:02+02,false,NULL,false,NULL,543621196,NULL,NULL,NULL
5636,false,AbdelrahmanHamdyy/Flash,6,git@github.com:AbdelrahmanHamdyy/Flash.git,https://github.com/AbdelrahmanHamdyy/Flash.git,98068,6,true,4,0,mit,94,false,false,NULL,NULL,2022-03-13 23:38:26+02,2024-08-12 23:21:31+03,2023-01-07 05:38:27+02,false,NULL,false,NULL,469501421,NULL,NULL,NULL
5637,false,UchithmaSenevirathne/Car-Rental-MVC-Architecture,6,git@github.com:UchithmaSenevirathne/Car-Rental-MVC-Architecture.git,https://github.com/UchithmaSenevirathne/Car-Rental-MVC-Architecture.git,4783,6,true,1,0,,94,false,false,NULL,NULL,2023-10-23 11:54:29+03,2025-01-07 13:19:11+02,2023-12-18 16:05:21+02,false,NULL,false,NULL,708721055,NULL,NULL,NULL
5638,false,Rapter1990/jpaspecification,6,git@github.com:Rapter1990/jpaspecification.git,https://github.com/Rapter1990/jpaspecification.git,1289,6,true,2,0,,94,false,false,NULL,NULL,2023-12-25 21:08:42+02,2024-07-18 10:20:41+03,2023-12-31 22:46:31+02,false,NULL,false,NULL,735672270,NULL,NULL,NULL
5639,false,lfuelling/soultraps,6,git@github.com:lfuelling/soultraps.git,https://github.com/lfuelling/soultraps.git,1654,6,true,2,16,mit,94,false,false,NULL,NULL,2019-05-21 15:19:28+03,2025-01-07 08:51:15+02,2023-03-03 07:00:09+02,false,NULL,false,NULL,187831274,NULL,NULL,NULL
5640,false,sksingh329/api-automation-framework,6,git@github.com:sksingh329/api-automation-framework.git,https://github.com/sksingh329/api-automation-framework.git,229,6,true,5,1,apache-2.0,94,false,false,NULL,NULL,2023-10-05 09:41:23+03,2023-12-04 20:10:51+02,2024-01-16 15:03:16+02,false,NULL,false,NULL,700715758,NULL,NULL,NULL
5641,false,apache/maven-ant-tasks,6,git@github.com:apache/maven-ant-tasks.git,https://github.com/apache/maven-ant-tasks.git,882,6,false,19,8,,94,false,false,NULL,NULL,2009-05-21 05:08:07+03,2023-07-25 16:41:20+03,2023-04-14 20:21:25+03,false,NULL,false,NULL,206419,NULL,NULL,NULL
5642,false,apache/maven-docck-plugin,6,git@github.com:apache/maven-docck-plugin.git,https://github.com/apache/maven-docck-plugin.git,136,6,false,3,0,,94,false,false,NULL,NULL,2017-12-09 17:07:13+02,2023-10-27 12:29:02+03,2023-10-26 21:03:47+03,false,NULL,false,NULL,113678215,NULL,NULL,NULL
5643,false,goksel/libSBOLj3_moved_to_SynBioDex,6,git@github.com:goksel/libSBOLj3_moved_to_SynBioDex.git,https://github.com/goksel/libSBOLj3_moved_to_SynBioDex.git,2173,6,true,3,7,apache-2.0,94,false,false,NULL,NULL,2020-04-15 16:29:03+03,2024-10-04 15:36:19+03,2023-07-12 20:30:15+03,false,NULL,false,NULL,255925365,NULL,NULL,NULL
5644,false,ericglau/ipfs-deploy,6,git@github.com:ericglau/ipfs-deploy.git,https://github.com/ericglau/ipfs-deploy.git,115,6,true,2,2,apache-2.0,94,false,false,NULL,NULL,2020-07-10 22:59:35+03,2024-05-30 15:26:06+03,2023-08-15 20:45:21+03,false,NULL,false,NULL,278722521,NULL,NULL,NULL
5645,false,alokrai0607/EazyShop,6,git@github.com:alokrai0607/EazyShop.git,https://github.com/alokrai0607/EazyShop.git,2893,6,true,2,0,,94,false,false,NULL,NULL,2023-06-16 18:38:33+03,2024-11-25 04:34:30+02,2023-10-13 08:44:29+03,false,NULL,false,NULL,654646580,NULL,NULL,NULL
5646,false,tuanPhantom/course-management-swing-ui,6,git@github.com:tuanPhantom/course-management-swing-ui.git,https://github.com/tuanPhantom/course-management-swing-ui.git,18585,6,true,2,0,mit,94,false,false,NULL,NULL,2022-12-15 04:14:01+02,2025-01-27 09:50:47+02,2023-07-01 22:47:05+03,false,NULL,false,NULL,578417293,NULL,NULL,NULL
5647,false,crni99/bookstore,6,git@github.com:crni99/bookstore.git,https://github.com/crni99/bookstore.git,93,6,true,2,0,,94,false,false,NULL,NULL,2023-02-09 10:59:28+02,2025-01-08 00:18:34+02,2023-02-09 11:05:33+02,false,NULL,false,NULL,599494384,NULL,NULL,NULL
5648,false,gopalkrushnas063/Venture_Trip,6,git@github.com:gopalkrushnas063/Venture_Trip.git,https://github.com/gopalkrushnas063/Venture_Trip.git,374,6,true,1,3,,94,false,false,NULL,NULL,2022-12-13 08:08:30+02,2024-06-26 04:58:05+03,2023-07-28 14:16:36+03,false,NULL,false,NULL,577615316,NULL,NULL,NULL
5649,false,JhonatanMedeiros/javaflix,6,git@github.com:JhonatanMedeiros/javaflix.git,https://github.com/JhonatanMedeiros/javaflix.git,48,6,true,1,7,mit,94,true,true,20,5,2019-03-26 04:52:17+02,2023-12-31 12:05:14+02,2023-10-15 17:30:04+03,true,NULL,true,It has a pushed_at date but no commits in the expected period,177703368,NULL,NULL,27
5650,false,zysheep/springboot-learning-examples,6,git@github.com:zysheep/springboot-learning-examples.git,https://github.com/zysheep/springboot-learning-examples.git,385,6,true,6,6,apache-2.0,94,false,false,NULL,NULL,2020-06-01 05:51:05+03,2024-05-25 15:51:11+03,2023-07-23 21:48:21+03,false,NULL,false,NULL,268410245,NULL,NULL,NULL
5651,false,h3yzack/springboot3-liquibase-example,5,git@github.com:h3yzack/springboot3-liquibase-example.git,https://github.com/h3yzack/springboot3-liquibase-example.git,63,5,false,4,0,,94,false,false,NULL,NULL,2023-02-25 23:43:07+02,2024-07-22 16:13:17+03,2023-02-26 00:14:56+02,false,NULL,false,NULL,606565482,NULL,NULL,NULL
5652,false,jveverka/java-boot-camp,5,git@github.com:jveverka/java-boot-camp.git,https://github.com/jveverka/java-boot-camp.git,816,5,true,9,6,mit,94,false,false,NULL,NULL,2019-10-14 19:55:10+03,2024-09-28 05:29:30+03,2023-07-08 00:55:12+03,false,NULL,false,NULL,215098540,NULL,NULL,NULL
5653,false,ryanmalani/RyanMalaniCodyGoudeauCapstone,5,git@github.com:ryanmalani/RyanMalaniCodyGoudeauCapstone.git,https://github.com/ryanmalani/RyanMalaniCodyGoudeauCapstone.git,219,5,true,1,0,,94,false,false,NULL,NULL,2021-12-03 03:05:25+02,2024-11-17 00:33:44+02,2023-04-24 06:28:46+03,false,NULL,false,NULL,434424106,NULL,NULL,NULL
